n|title|price|originalPrice|size|brand|condition|listingUrl|imageUrl
325|‎Watch|158.0|500.0|OS||ug|https://poshmark.com/listing/6a8143e9c24ea6acefd00da4|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/15/6a8143e9c24ea6acefd00da4/l_6a8143e9c24ea6acefd00da5.jpg
326|Mockneck Sequin/Pearl Sleeved‎ Crop Top M|29.0|50.0|XS||uln|https://poshmark.com/listing/6a800b677789ead12324f5fd|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a800b677789ead12324f5fd/l_6a800b677789ead12324f5fe.jpg
327|CHRISTIAN LOUBOUTIN Light Cream Off-White Round Toe Pump Size 6.5‎|324.0|600.0|6.5|Christian Louboutin|ug|https://poshmark.com/listing/6a800a22620952641e863393|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a800a22620952641e863393/l_6a800a22620952641e863394.jpeg
328|FARM RIO Anthropologie Wrapped Floral Skirt Bohemian Maxi Skirt - Red/Cream‎ XS|178.0|380.0|XS|FARM Rio|uln|https://poshmark.com/listing/6a8008e2765ce5f84cb702bc|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a8008e2765ce5f84cb702bc/l_6a8008e2765ce5f84cb702bd.jpg
329|Forever‎ 21 Black Lace Dress Sz M/M|13.0|40.0|MJ|Forever 21|ug|https://poshmark.com/listing/6a8007302800acb83212a9da|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a8007302800acb83212a9da/l_6a8007302800acb83212a9db.jpeg
330|MAEVE ANTHROPOLOGIE‎ Westwater Knit Dress Size M|45.0|98.0|M|Maeve|ug|https://poshmark.com/listing/6a8005d778e01d3c0d56a8ad|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a8005d778e01d3c0d56a8ad/l_6a8005d778e01d3c0d56a8ae.jpeg
331|HSPVA *High School for Performaning Arts* Black Tshirt Size S‎|30.0|50.0|S|Gildan|ug|https://poshmark.com/listing/6a80044f352b3adc799ae957|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a80044f352b3adc799ae957/l_6a80044f352b3adc799ae958.jpeg
332|BOOHOO Pink Pride Loose Fit T-shirt with Colorful Print‎ Size L|21.0|48.0|L|Boohoo|ug|https://poshmark.com/listing/6a8002dcbbf961acd3c03f28|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a8002dcbbf961acd3c03f28/l_6a8002dcbbf961acd3c03f29.jpeg
333|ANTHROPOLOGIE ENTRO Purple “We‎ go together“ Crochet Sheath Mini Dress Size L|21.0|41.0|L|entro|nwt|https://poshmark.com/listing/6a800167aa5c2364db779d8b|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a800167aa5c2364db779d8b/l_6a800167aa5c2364db779d8d.jpeg
334|Mickey Mouse‎ Graphic Swim Shorts - Black, Red, Yellow|25.0|60.0|L|Mickey|uln|https://poshmark.com/listing/6a800010f42df6f149c51012|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a800010f42df6f149c51012/l_6a800010f42df6f149c51013.jpg
335|Allstar Uniforms Blue Black Colorblock Scrub Top V-Neck Short Sleeve A2 TOP‎ XSM|9.0|39.0|XS|Allstar Uniforms|ug|https://poshmark.com/listing/6a7ffecdb9f4ea065da6bd4e|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7ffecdb9f4ea065da6bd4e/l_6a7ffecdb9f4ea065da6bd4f.jpeg
336|Francesca's AYLA "Izabella" Striped 2-Tier Dress Size XXS‎|40.0|44.0|XXS|Francesca's Collections|nwt|https://poshmark.com/listing/6a7ffd8d848748789fad4252|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7ffd8d848748789fad4252/l_6a7ffd8d848748789fad4253.jpeg
337|Patagonia Brown Quilted Leather Faux Fur Lined Snow‎ Boots Waterproof|102.0|200.0|6|Patagonia|ug|https://poshmark.com/listing/6a7ffc1c260ae285ed2d3f2b|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7ffc1c260ae285ed2d3f2b/l_6a7ffc1c260ae285ed2d3f2c.jpeg
338|Sugar Rain Black White Striped Textured Scalloped Mini Skirt Small Gold‎ Zipper|7.0|32.0|S|Sugar Rain|ug|https://poshmark.com/listing/6a7ffaa3c5c2edaa681bc5b4|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7ffaa3c5c2edaa681bc5b4/l_6a7ffaa3c5c2edaa681bc5b5.jpeg
339|HANDMADE Poinsettias Antler Headband‎|122.0|200.0|OS|Handmade|ug|https://poshmark.com/listing/6a7ff90dd776bd1f4c47ef1c|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7ff90dd776bd1f4c47ef1c/l_6a7ff90dd776bd1f4c47ef1d.jpeg
340|BAR III Dress Black/White‎ Vegan Leather Sz XS/TP|15.0|69.0|XS|Bar III|ug|https://poshmark.com/listing/6a7ff7c9b75e9f91f62cdfe0|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7ff7c9b75e9f91f62cdfe0/l_6a7ff7c9b75e9f91f62cdfe1.jpeg
341|FREE PEOPLE “Tied‎ to You” Floral Velvet V-Neck Tie Shoulder Sleeveless Tank|55.0|125.0|S|Free People|ug|https://poshmark.com/listing/6a7ff66f731a092ddbb71d67|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7ff66f731a092ddbb71d67/l_6a7ff66f731a092ddbb71d68.jpeg
342|KENDRA SCOTT Oscar‎ Necklace Lilac Mix|113.0|195.0|OS|Kendra Scott|nwt|https://poshmark.com/listing/6a7ff26a1179ac3f66c8f839|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7ff26a1179ac3f66c8f839/l_6a7ff26a1179ac3f66c8f83a.jpeg
343|RAMPAGE Vintage 90s Y2K Black/Maroon Beaded-Accents Spaghetti Strap Midi Dress|88.0|350.0|S|Rampage|ug|https://poshmark.com/listing/6a7fe4c71b53fe8faf33de11|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7fe4c71b53fe8faf33de11/l_6a7fe4cfe625d2f4349d48d4.jpg
344|SPELL & THE GYPSY "Journey" Boho Paisley Dress in Ash 100% Organic Cotton XXS|289.0|319.0|XXS|Spell|nwt|https://poshmark.com/listing/6a7fe27d4adcb3187ea76a3b|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7fe27d4adcb3187ea76a3b/l_6a7fe2858925d38daa75d251.jpg
345|J. Crew White Maxi Shirt Dress with Coral Rose Print Size 2|100.0|128.0|2|J. Crew|nwt|https://poshmark.com/listing/6a7fdf2e7282533435d30370|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7fdf2e7282533435d30370/l_6a7fe001e625d261fa9d2379.jpg
346|DISNEY Mickey Mouse Green & Red Holiday Crewneck Sweater Size XL|45.0|99.0|XL|Disney||https://poshmark.com/listing/6a7fd9537aaa648e8d6fa5bc|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7fd9537aaa648e8d6fa5bc/l_6a7fd957ad242a8d9decbd8f.jpg
347|OH POLLY Pink Pearl-Embellished Cowl Neck Bodycon Dress Size 0|80.0|260.0|0|Oh Polly|nwt|https://poshmark.com/listing/6a7fd5c18974d0e50090909a|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7fd5c18974d0e50090909a/l_6a7fd5c6ad242aff54ec9c48.jpg
348|SUPERDOWN Pink Snake-Print Spaghetti Strap Cami Dress Size XS|45.0|64.0|XS|superdown||https://poshmark.com/listing/6a7fd42f41ae6671d0a1014d|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7fd42f41ae6671d0a1014d/l_6a7fd437192125af240ed6fe.jpg
349|ROAMAN'S Vintage Cream Sequin Ribbon-Trim Jacket Multicolor 100% Silk Size S|65.0|300.0|A-6|Roaman's|uf|https://poshmark.com/listing/6a7fd1499c93e066bc81d083|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7fd1499c93e066bc81d083/l_6a7fd15051d13a52275cf5c1.jpg
350|WINDSOR Elegant V-Neck Mint Green Evening Gown Criss-Cross Back Size 1|45.0|100.0|1J|Windsor||https://poshmark.com/listing/6a7fca6b70333f78693f6061|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/14/6a7fca6b70333f78693f6061/l_6a7fca7b24cc878dfcec96ee.jpg
351|DIVIDED H&M White Off-Shoulder Ruffle Blou…‎|23.0|25.0|3XS|Divided|nwt|https://poshmark.com/listing/6a7eba450ef143725d5d7aa9|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7eba450ef143725d5d7aa9/l_6a7eba450ef143725d5d7aaa.jpeg
352|SAMI &‎ DANI Pearl Lace Crochet Feminine Dress Sz 4|24.0|90.0|4|Sami and Dani|ug|https://poshmark.com/listing/6a7eb90a765ce50df3eacbef|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7eb90a765ce50df3eacbef/l_6a7eb90a765ce50df3eacbf0.jpeg
353|ANTHROPOLOGIE PILCRO‎ AND LETTERPRESS "Stet" Slim Ankle Jeans Size 25|42.0|160.0|25|Anthropologie|nwt|https://poshmark.com/listing/6a7eb778a5cc549ad613843c|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7eb778a5cc549ad613843c/l_6a7eb778a5cc549ad613843d.jpeg
354|FIFTH SUN Star Wars Grey/Turquoise Ringer‎ T-shirt Size XL|17.0|48.0|XL|Fifth Sun|ug|https://poshmark.com/listing/6a7eb5e8d776bde84e557168|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7eb5e8d776bde84e557168/l_6a7eb5e8d776bde84e557169.jpeg
355|LULULEMON September Plum Patterned Ziggy Wee Wunder Under‎ Crop Leggings|29.0|110.0|0|lululemon athletica|ug|https://poshmark.com/listing/6a7eb2709f3194b667107089|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7eb2709f3194b667107089/l_6a7eb2709f3194b66710708a.jpg
356|ADIDAS YEEZY Boost 350 V2 "Bred" 9.5‎|300.0|1000.0|9.5|Yeezy|ug|https://poshmark.com/listing/6a7eb0bad776bd922653ae16|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7eb0bad776bd922653ae16/l_6a7eb0bad776bd922653ae17.jpeg
357|‎Faux Gold Necklace|7.0||OS|??|ug|https://poshmark.com/listing/6a7eaf701696a7bf42435813|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7eaf701696a7bf42435813/l_6a7eaf701696a7bf42435814.jpeg
358|BREAST‎ CANCER AWARENESS Tshirt *Tough*Strong*Aware* October M|33.0|45.0|M|Gildan|ug|https://poshmark.com/listing/6a7eae102fc9f848a0004fee|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7eae102fc9f848a0004fee/l_6a7eae102fc9f848a0004fef.jpeg
359|FRAME‎ Le Nouveau Straight Leg Jean23|144.0|235.0|23|Frame Denim|nwt|https://poshmark.com/listing/6a7eacc742b6ad28f376ecb8|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7eacc742b6ad28f376ecb8/l_6a7eacc742b6ad28f376ecb9.jpeg
360|PRANA [Set] Grapevine Athletic XS/S‎|57.0|198.0|XS/S|Prana|ug|https://poshmark.com/listing/6a7eab8437ab17928d6fe7a0|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7eab8437ab17928d6fe7a0/l_6a7eab8437ab17928d6fe7a1.jpeg
361|HONEY BIRDETTE‎|315.0|500.0|32E (DD)|Honey Birdette|ug|https://poshmark.com/listing/6a7ea8a4181de1117d0d4464|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7ea8a4181de1117d0d4464/l_6a7ea8a4181de1117d0d4465.jpg
362|PT01 PANTALONI TORINO Navy Rainbow Side-Stripe Ankle Slit Pencil Pants Size 00‎|89.0|875.0|00|Pt01|nwt|https://poshmark.com/listing/6a7ea721292f7dfbf615e8ca|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7ea721292f7dfbf615e8ca/l_6a7ea721292f7dfbf615e8cb.jpeg
363|TOP MODA Puffy Quilted‎ Chunky Heel Slipper Size 7|21.0||7|TOP Moda|ug|https://poshmark.com/listing/6a7ea465d776bd5e8f4ee361|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7ea465d776bd5e8f4ee361/l_6a7ea465d776bd5e8f4ee362.jpeg
364|VICTORIA'S SECRET Grey Lightly Lined Nylon/Elastic "Demi" Bra‎ 32DD|11.0|55.0|32E (DD)|Victoria's Secret|ug|https://poshmark.com/listing/6a7ea0ed0c8b47d6543eaf2d|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7ea0ed0c8b47d6543eaf2d/l_6a7ea0ed0c8b47d6543eaf2e.jpeg
365|FRANCESCA'S Lace Trim Yellow Cream Patterned Dress XXS|25.0|70.0|XXS|Francesca's Collections|uln|https://poshmark.com/listing/6a7e19d6221dcb09ef2661dc|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7e19dcc9ddecbf4f5b664b.jpg
366|HANDMADE Vintage-Inspired Mustard Midi Dress with Lace/Pearl Collar|125.0|125.0|S|Handmade|uln|https://poshmark.com/listing/6a7e17c4a0b935ff53046edd|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7e17c4a0b935ff53046edd/l_6a7e17cbf00c5526e4366807.jpg
367|L'EST ROSE Vintage Black Embroidered Lace-Trim Spaghetti Midi Slip Chemise OS|60.0|300.0|OS|L'est Rose|ug|https://poshmark.com/listing/6a7e1338046d1f6b3759c9da|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7e1338046d1f6b3759c9da/l_6a7e13464941b50c248fc7ab.jpg
368|LULULEMON Space Dye Grey/Off-White "Yogi" Racerback Tank Size 4|36.0|80.0|4|lululemon athletica|ug|https://poshmark.com/listing/6a7df8d73945053a0896f528|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7df8d73945053a0896f528/l_6a7df8d841ae662226479d3d.jpg
369|VICTORIA'S SECRET PINK Nude Push-Up Racer-Back Bra Size 32DD|28.0||32E (DD)|PINK Victoria's Secret|ug|https://poshmark.com/listing/6a7df8191a166d3a6e4db718|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7df8191a166d3a6e4db718/l_6a7df81a88963f25adfd9706.jpg
370|Vintage 20ans II by Martha Kim Landscape Intarsia Knit Sweater Tan XXS|115.0||00||ug|https://poshmark.com/listing/6a7df7739bca610121e7e432|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7df7739bca610121e7e432/l_6a7df77419212526db83115d.jpg
371|EVIAN LTD 80s/90s Vintage Red & Teal Floral Rose-Pattern Crewneck Sweater Size L|145.0|450.0|L|Evian LTD|uln|https://poshmark.com/listing/6a7df06205ce577e1538f260|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7df06205ce577e1538f260/l_6a7df074ab650b2a9dd5f7a4.jpg
372|Men's Black Rectangular Sunglasses with Iconic GG Temples|110.0|400.0|OS|Gucci|nwt|https://poshmark.com/listing/6a7ded831ae1add07473083f|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7ded831ae1add07473083f/l_6a7dedad4adcb364213d4301.jpg
373|TOM FORD Authentic Tortoise Brown Gold Prescription Bluelight Glasses|120.0|600.0|OS|Tom Ford||https://poshmark.com/listing/6a7debae8974d02986bbfd86|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7debae8974d02986bbfd86/l_6a7debb6f00c55799e345af2.jpg
374|2 Pair Of Sunglasses|225.0|600.0|OS|||https://poshmark.com/listing/6a7de95888963fb212fce519|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7de95888963fb212fce519/l_6a7de98b4fcf2636c5bbf632.jpg
375|Multi-Color Dot Pattern Portable Storage Bag with Pink Zip|20.0|55.0|OS||uln|https://poshmark.com/listing/6a7de74e24cc87ae2fbeb85c|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7de74e24cc87ae2fbeb85c/l_6a7de754b55223c03ea82c39.jpg
376|Metal DIY Assembly Tandem Decorative Black Tandem Bicycle Figurine (Damaged)|40.0|100.0|OS||uf|https://poshmark.com/listing/6a7de54cadedd10462f3d4ba|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7de54cadedd10462f3d4ba/l_6a7de555a0b935fbc80214eb.jpg
377|CROCS Tan Dylan Clogs/Mules Nurse Healthcare Size 4 Trending|65.0|130.0|4|CROCS|nwt|https://poshmark.com/listing/6a7de0e9de4883c8c7ccf628|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7de0e9de4883c8c7ccf628/l_6a7de0ef1ae1ad0b54727818.jpg
378|TIEKS Black Leather Ballet Flats with Teal Soles Size 7|75.0|220.0|7|Tieks|ug|https://poshmark.com/listing/6a7ddaab41ae66b403464362|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7ddaab41ae66b403464362/l_6a7ddab183b26c452135726d.jpg
379|DR MARTENS 1990s Vintage Brown Leather Mary Jane Slip-on Mules - Fit Like 6.5|200.0|500.0|6.5|Dr. Martens|ug|https://poshmark.com/listing/6a7dd3d351d13ad4907a1f6c|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/13/6a7dd3d351d13ad4907a1f6c/l_6a7dd3dc56502b8edb66d691.jpg
380|SPANX‎ Smoke Brown Twill Stretch Cropped Pants Size XS (DAMAGED)|30.0|140.0|XS|SPANX|uf|https://poshmark.com/listing/6a7d67a3f086ed3bb9be7f54|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d67a3f086ed3bb9be7f54/l_6a7d67a3f086ed3bb9be7f55.jpg
381|Fuzzy‎ Red Plush Heart Valentine's Day  Purse|13.0|60.0|OS|Jengerluxurious|nwt|https://poshmark.com/listing/6a7d666e2800ac28431b72f8|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d666e2800ac28431b72f8/l_6a7d666e2800ac28431b72f9.jpeg
382|ZAFUL‎ 90s-style Black/White Plaid Spaghetti Strap Mini Dress Size L (us8)|17.0|50.0|L|Zaful|nwt|https://poshmark.com/listing/6a7d653406c773527447e6a3|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d653406c773527447e6a3/l_6a7d653406c773527447e6a4.jpeg
383|THE IMPECCABLE PIG Brown/Orange Zig-Zag Cut-Out Knit Mini Dress Size‎ M|26.0|88.0|M|The Impeccable Pig|ug|https://poshmark.com/listing/6a7d63f7d721de86de4beec9|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d63f7d721de86de4beec9/l_6a7d63f7d721de86de4beeca.jpeg
384|GUESS White/Silver Stars Reversible‎ Weekender Tote (STAINED)|40.0||OS|Guess|nwt|https://poshmark.com/listing/6a7d629378e01d202b24c7ce|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d629378e01d202b24c7ce/l_6a7d629378e01d202b24c7cf.jpg
385|PINK VICTORIA'S SECRET Blue/Green NWT‎ "Date" Push-Up Bra Size 32DD|32.0|80.0|32E (DD)|PINK Victoria's Secret|nwt|https://poshmark.com/listing/6a7d6161620952c1476b5d53|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d6161620952c1476b5d53/l_6a7d6161620952c1476b5d54.jpeg
386|TIME‎ AND TRU Gold/Mother of Pearl Earrings|13.0||OS|Time and Tru|nwt|https://poshmark.com/listing/6a7d601a0ef143bf0ca81a3a|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d601a0ef143bf0ca81a3a/l_6a7d601a0ef143bf0ca81a3b.jpeg
387|HALOGEN Grey Sweater‎ Ties at Wrists Size L, NWT|22.0|150.0|L|Halogen|nwt|https://poshmark.com/listing/6a7d5ea4875d653ff35d0d9d|https://di2ponv0v5otw.cloudfront.net/posts/2026/08/12/6a7d5ea4875d653ff35d0d9d/l_6a7d5ea4875d653ff35d0d9e.jpeg
